datadate,fyear,cik,sic2,gdwlip,at,ceq,invt,xint,cogs,sale,prcc_f,csho,act,rectr,lct,dt,ni,acqintan,am,intan,xrd,xad,acqppe
31dec2015,2015,1324272,58,0,198.597,97.902,7.479,.79,273.948,373.433,15.92,33.074,30.584,14.671,77.872,0,30.004,0,0,59.504,0,6.5,0
30sep2015,2015,1368458,59,0,2094.351,-297.821,885.2140000000001,117.042,1936.492,3834.343,23.75,151.452,1187.102,48.602,491.699,1787.594,235.087,2.2,14.3,623.217,0,95.3,0
31may2016,2015,68270,58,0,837.917,407.78,21.595,22.364,904.008,1091.228,3.88,60.137,120.916,4.285,97.706,223.737,-50.682,0,1.8,4.344,0,0,0
31dec2015,2015,1532063,59,0,28461.5,9786.4,2023.1,473,35928,45015,87.41,676.9,9829,2450,7364,9440.1,2215.128,0,182,7722.876,0,0,0
31dec2015,2015,809248,58,0,427.256,107.999,7.126,18.569,702.242,859.004,11.74,35.04,44.995,0,71.254,204.67,.004,23.141,0,160.438,0,32.242,18.1
29feb2016,2015,886137,56,0,817.548,527.644,376.506,.065,1261.95,1888.888,18.22,42.377,521.353,18.227,221.187,0,21.892,0,0,44.029,0,37.273,0
31jan2016,2015,883943,56,0,150.89,88.408,42.481,.168,254.35,383.828,1.73,37.079,90.64100000000001,2.126,44.06,0,-49.094,0,0,0,0,7.3,0
30jun2015,2015,1472847,58,0,2.594,-3.51,.081,1.602,1.523,1.773,.03,126.337,1.433,1.082,5.876,.356,-3.555,0,0,0,0,0,0
31dec2015,2015,887596,58,0,1233.346,588.539,34.01,5.1,1689.489,2100.609,46.11,49.062,225.396,54.404,350.226,87.84099999999999,116.523,0,0,21.972,0,5,0
31dec2015,2015,1156388,59,0,445.029,198.831,299.446,1.791,682.724,1029.098,9.99,21.918,344.03,0,160.92,58.673,15.297,0,0,4.433,0,39.8,0
31dec2015,2015,1286681,58,0,799.845,-969.064,36.861,92.667,1500.963,2216.528,111.25,49.838,602.6369999999999,131.582,375.983,2240.793,192.789,0,8.300000000000001,16.097,0,32,0
31jan2016,2015,897429,56,-88.255,1166.052,639.788,233.834,1.87,1092.752,2642.309,10.39,135.531,465.321,7.481,298.131,92.21899999999999,1.946,0,2.2,135.704,0,159.9,0
31jul2015,2015,1067294,58,0,1576.208,538.268,153.058,16.267,2367.47,2842.284,151.89,23.976,456.824,18.05,445.611,400,163.903,0,0,0,0,68.66500000000001,0
30sep2015,2015,1045742,57,-1.17,40.664,6.303,13.335,4.486,22.116,33.37,1.68,16.903,25.829,8.244,11.017,22.506,-14.666,0,.576,2.317,0,.177,12.698
31dec2015,2015,1610092,59,0,1005.873,511.971,165.95,5.239,3072.551,3366.631,34.22,64.524,460.97,254.682,371.902,117,25.776,109.3,28.77,518.212,0,3.553,.582
31jan2016,2015,1524025,56,0,270.751,173.213,51.357,0,360.937,550.991,6.49,28.474,170.674,2.698,55.812,1.693,7.541,0,0,0,0,19.7,0
31dec2015,2015,1048620,58,0,76.557,-4.783,2.154,4.311,126.624,150.641,2.12,14.361,7.82,0,18.557,59.588,-.263,0,0,0,0,.5620000000000001,0
31dec2015,2015,1171759,58,0,839.979,374.311,28.223,3.88,962.505,1256.223,61.74,13.628,96.73999999999999,21.16,177.673,210.847,47.704,0,4.7,121.53,0,34.8,0
31dec2015,2015,1403085,59,-.192,82.504,13,20.799,2.588,42.194,113.99,.99,35.718,39.718,4.828,38.84,32.476,-13.096,5.49,.145,14.228,0,0,0
31jan2016,2015,109198,56,0,11499.482,4307.075,3695.113,68.253,21412.523,30944.938,71.23999999999999,663.496,6772.56,238.072,4402.23,1709.268,2215.128,37.416,0,343.796,0,382.9,10.184
31jan2016,2015,1043156,58,0,5.122,-2.863,.358,.288,22.436,24.53,1,3.213,.713,.08,2.908,4.208,.8110000000000001,0,0,.033,0,.162,0
31jan2016,2015,1548309,57,0,633.833,402.509,434.846,2.826,1769.286,2287.788,6.96,22.722,487.019,.999,228.654,.506,-27.261,0,1.723,4.377,0,71,0
31jan2016,2015,874841,56,0,243.345,-15.52,96.523,17.263,576.654,800.919,.228,70.08499999999999,120.137,0,179.119,104.19,-8.474,0,0,0,0,0,0
31dec2015,2015,216085,57,0,471.251,301.739,108.896,2.615,348.338,805.1559999999999,21.44,22.156,218.711,5.948,93.962,53.125,27.789,0,0,0,0,45.784,0
31dec2015,2015,807884,59,0,1378.997,998.159,241.549,14.457,462.347,1029.491,29.95,24.872,670.431,332.802,96.51300000000001,211.558,27.566,0,6.4,527.558,0,0,0
30jun2015,2015,703351,58,-.205,1435.873,-78.45999999999999,23.035,29.006,2407.603,3002.278,57.65,60.586,189.717,46.588,418.475,974.264,196.694,0,.8,149.023,0,94.3,0
31dec2015,2015,901491,58,0,494.912,29.181,21.564,5.676,1297.742,1637.375,55.87,38.423,152.59,63.32,132.937,256,75.682,0,0,79.657,0,67.164,0
31jan2016,2015,1406508,59,0,1657.842,668.276,316.832,45.221,937.055,1733.302,3,136.556,619.024,0,357.943,541.038,14.215,109.3,56.3,828.032,0,281.3,18.1
31jan2016,2015,1326380,57,0,4334.9,2081,1163,23.4,6443.9,9363.799999999999,26.21,103.3,1938.8,32.3,1794.4,350,402.8,33.4,13.4,1807.1,0,66.59999999999999,.9
31dec2015,2015,1704720,58,0,1514,969,0,9,1510,1598,11.23,72.218,.005,43,.114,200,-13,0,0,365,0,0,0
30jun2015,2015,1526689,59,0,4.145,-5.526,.289,.2,2.941,6.274,.39,26.785,3.75,2.068,9.420999999999999,.904,-2.117,0,0,0,0,.835,0
31dec2015,2015,1585583,58,0,703.572,368.377,2.806,15.208,328.329,424.002,10.65,38.802,19.765,0,51.453,169.693,4.757,109.3,3.5,568.648,0,16.3,18.1
30jun2015,2015,96793,59,0,57.128,33.56,3.758,.861,78.175,91.833,1.51,9.444000000000001,25.092,9.625,10.764,12.045,.245,0,.142,3.298,0,0,0
31jan2016,2015,885245,56,0,572.773,412.643,149.566,0,606.073,1119.616,28.42,48.428,362.897,9.651,107.626,0,147.283,0,0,0,0,13.262,0
31dec2015,2015,64803,59,0,28461.5,9786.4,4864,473,35928,45015,97.77,1010.819,9829,2450,7364,9440.1,2215.128,109.3,182,7722.876,0,221,18.1
31dec2015,2015,1062449,58,0,1072.382,655.3440000000001,15.351,0,1395.983,1812.722,159.65,18.918,197.751,0,263.623,73.101,95.069,0,7.301,252.259,0,59.991,0
31jan2016,2015,884940,56,0,516.225,76.31699999999999,293.608,3.283,944.741,1365.501,7.36,45.815,324.024,0,187.14,190.15,23.711,0,0,0,0,57.5,0
31dec2015,2015,1445918,58,0,5.777,1.581,.091,.73,6.754,6.579,.24,62.398,1.316,0,1.442,2.507,-3.399,0,.005,.036,0,.35,0
31dec2015,2015,1136352,59,-144.574,5803.7,2227.6,44.5,142.6,1884.2,2632.8,20.78,68.55500000000001,335.8,236.5,258.2,2545.4,-356.273,0,102.8,1854.7,0,0,0
31dec2015,2015,1434729,59,0,1341.463,146.562,428.025,14.816,2376.012,3690.575,50.67,52.378,843.928,279.445,514.746,640,169.239,0,.102,265.126,0,288.5,0
31jan2016,2015,795212,59,0,271.605,175.268,120.046,1.86,203.566,334.661,3.28,30.985,230.987,4.597,69.845,0,2.689,0,0,0,0,2.9,0
31dec2015,2015,937941,59,0,600.173,109.515,55.386,4.36,1425.404,1661.948,9.93,11.915,435.697,336.767,444.862,34.366,-18.258,17.623,1.344,101.359,0,4.4,2.243
31dec2015,2015,1550737,57,0,.348,-.042,0,0,.045,.06,6,20,.005,0,.114,0,-.034,0,0,0,0,0,0
31jan2016,2015,98246,59,0,5129.7,2911.4,2225,49,1413.6,4104.9,63.84,126.8,3508.4,206.4,729.9,882.3,463.9,0,3.7,108.3,0,302,0
31jan2016,2015,1649744,59,0,120.62,88.80500000000001,55.303,.306,127.836,304.157,16.51,32.316,98.39,.02,24.69,5.023,27.439,0,0,.402,0,65.2,0
31mar2016,2015,1396279,57,0,385.352,121.354,256.559,2.742,1406.216,1959.998,2.11,27.708,293.768,11.106,194.079,0,-54.879,0,0,0,0,29.9,0
31dec2015,2015,30697,58,0,4108.72,752.914,4.312,86.06699999999999,1184.073,1870.297,10.77,272.315,616.569,70.026,268.774,2426.113,161.142,0,54.686,2110.368,0,64.312,0
31dec2015,2015,701719,59,0,16.154,3.871,9.566000000000001,.348,51.193,60.918,.33,12.296,11.655,.23,9.965999999999999,3.919,-2.252,0,0,.014,0,1.571,0
30sep2015,2015,829224,58,0,12446.1,5818,1306.4,74.09999999999999,13721,19162.7,56.84,1010.819,4352.7,719,3653.5,2347.5,2215.128,0,50,2095.8,0,227.9,0
31dec2015,2015,1620533,58,0,379.547,100.599,.543,.44,130.345,190.592,39.6,19.789,78.934,2.692,24.005,.313,-8.776,0,0,.701,0,1.646,0
29feb2016,2015,84129,59,0,11277.01,581.428,2697.104,449.77,22401.19,30736.657,7.95,1010.819,4550.727,1601.008,2996.895,6994.136,165.465,109.3,182,2717.854,0,307.817,13.196
31aug2015,2015,868611,58,0,620.024,17.433,3.824,25.514,367.23,606.0890000000001,27,51.06,85.438,18.639,87.821,462.468,64.485,0,.9,81.57599999999999,0,24.5,0
31dec2015,2015,1630132,58,0,560.765,167.124,3.08,9.135,377.859,488.202,15.87,36.009,28.121,4.736,45.102,227.645,26.526,0,0,478.375,0,0,0
31jan2016,2015,1056285,59,0,238.585,119.695,68.22199999999999,.346,343.013,561.807,11.83,15.775,131.109,0,59.495,0,16.573,0,0,0,0,9.6,0
31dec2015,2015,1726173,58,0,1003.918,451.372,7.593,21.361,678.356,861.452,173.71,1.586,126.788,0,117.555,306.641,-15.843,0,.574,61.695,0,0,0
31jul2015,2015,922358,59,0,2464.056,203.754,96.754,100.396,1670.156,2024.39,20.86,100.377,365.609,196.611,409.98,1808.044,29.62,109.3,34.585,1058.79,0,0,18.1
31dec2015,2015,1267130,59,0,8472.503000000001,1828.643,819.271,33.39,2355.759,4151.649,46.73,67.819,6484.945,2450,2475.903,4754.781,189.33,0,0,2.776,0,235.45,0
31jan2016,2015,1490636,56,0,230.252,34.894,106.566,3.769,383.446,657.856,2.51,19.682,137.155,3.896,115.394,46.815,-4.338,0,0,1.82,0,19.3,0
31dec2015,2015,1041061,58,0,8075,911,229,155,8620,13105,73.05,420,1688,377,3088,3368,1293,0,26,927,27.303,581,0
31jan2016,2015,719955,59,0,2417.427,1198.226,978.138,.627,2964.116,4976.09,51.66,89.563,1336.1,79.304,996.427,0,310.068,0,0,18.703,0,333.276,0
31dec2015,2015,1378950,59,0,83.756,20.336,51.216,1.216,207.657,291.091,2.95,34.137,62.529,3.236,48.924,10.689,-1.281,0,.464,1.476,0,20.251,0
31dec2015,2015,63908,58,-80.40000000000001,28461.5,7087.9,100.1,473,14185.8,25413,118.14,906.8,9643,1298.7,2950.4,9440.1,2215.128,0,0,2516.3,0,639,0
30sep2015,2015,935419,58,-1.705,270.812,122.623,2.368,6.969,53.356,144.667,10.42,10.285,20.608,1.578,22.854,94.92,9.311999999999999,8.776999999999999,0,113.638,0,5.61,7.756
31dec2015,2015,1050377,59,0,639.074,392.451,102.78,.087,2232.954,2573.973,22.64,26.498,552.851,322.865,222.003,0,46.827,0,.735,52.944,0,15.689,0
31jan2016,2015,6885,56,0,848.099,429.753,435.996,2.977,1150.682,1604.433,8.300000000000001,26.855,500.762,0,155.882,165.723,3.78,0,0,15.235,0,91,0
31dec2015,2015,1524931,58,0,200.461,133.057,1.194,.11,228.411,287.062,31.34,16.491,16.236,1.118,24.021,0,12.896,0,0,47.574,0,0,0
31dec2015,2015,1357204,58,0,3197.119,-220.951,0,96.765,161.388,810.933,42.59,92.64100000000001,557.824,53.142,418.792,2453.643,105.227,0,24.688,2290.796,0,0,0
31jan2016,2015,745732,56,0,4869.119,2471.991,1419.104,19.82,8302.045,11939.999,56.26,402.339,2372.195,73.627,1602.847,396.025,1020.661,0,0,0,0,77.09999999999999,0
31dec2015,2015,1606366,58,0,461.028,244.633,1.899,3.756,263.425,355.057,12.63,38.284,38.623,0,39.579,123.638,24.054,0,.156,311.2,0,13.9,0
30sep2015,2015,1235468,59,-136.248,288.488,216.002,25.51,0,293.845,397.125,7.39,30.026,188.389,6.194,69.164,0,-104.815,0,3.105,68.124,0,5.331,0
31may2016,2015,940944,58,0,4582.6,1952,175.4,67.5,5390.6,6933.5,67.83,126.216,820.3,43.4,1187.1,568,375,0,17.6,1546.3,0,238,0
31dec2015,2015,1096376,59,0,129.893,69.928,30.53,.169,224.581,462.609,21.64,29.232,76.88200000000001,18.385,57.681,0,26.143,0,0,15.084,0,0,0
29feb2016,2015,1411688,57,0,763.768,207.068,86.435,16.81,331.079,794.63,5.41,47.987,146.431,25.378,116.003,327.157,5.142,0,0,431.183,0,32.343,0
31dec2015,2015,1617977,58,0,256.711,75.71599999999999,1.123,.451,180.076,230.602,23.06,13.76,53.944,4.372,24.145,2.436,2.769,0,0,22.467,0,1.3,0
31jan2016,2015,1579298,56,0,2580.147,-99.02200000000001,783.528,58.599,3060.34,5129.843,53.73,72.071,932.982,38.571,886.588,1304.9,150.482,0,21.1,523.817,0,84.7,0
31dec2015,2015,1534992,58,0,415.645,243.982,2.91,1.889,478.835,687.3920000000001,33.6,26.572,31.238,9.217000000000001,46.305,74.34399999999999,38.536,0,0,123.484,0,21.617,0
31dec2015,2015,1495479,58,0,248.06,54.824,3.163,1.484,360.629,423.994,9,14.759,18.968,9.617000000000001,67.11,43.3,4.58,0,0,0,0,4.6,0
31jan2016,2015,1089063,59,0,3559.336,1789.187,1527.187,4.012,4907.578,7270.965,39.08,111.752,1812.69,61.395,1191.675,5.913,330.391,0,1.6,310.034,0,276.3,0
31dec2015,2015,1594879,58,0,197.994,124.956,1.66,3.27,178.491,226.557,27.98,19.386,26.603,.853,19.336,28.653,1.124,0,1.638,39.096,0,.04,0
31aug2015,2015,1618921,59,0,28461.5,9786.4,4864,473,35928,45015,86.55,1010.819,9829,2450,7364,9440.1,2215.128,109.3,182,7722.876,0,491,0
31jan2016,2015,1041859,56,0,897.948,527.793,268.831,1.717,1100.645,1725.777,65.09999999999999,19.44,581.308,26.315,275.022,0,57.884,0,0,0,0,0,0
31dec2015,2015,808219,58,0,109.523,20.524,1.402,2.693,172.554,209.996,11.25,5.651,10.933,0,32.919,47.811,7.026,0,.052,38.017,0,8.73,0
31dec2015,2015,852772,58,0,297.037,-60.595,3.117,9.349,339.177,491.293,9.83,76.86199999999999,36.414,13.252,101.553,215.745,35.976,0,0,79.52800000000001,0,12.527,0
31dec2015,2015,1575360,59,-85,1126.782,541.226,25.611,9.715,743.823,1219.753,26.17,27.596,132.897,28.177,183.989,300,-78.82599999999999,0,61.481,902.215,0,188.5,0
30sep2015,2015,876523,59,-1.703,1212.23,676.735,124.084,42.202,313.855,788.369,6.17,53.696,555.881,247.151,208.07,380.682,-86.449,0,5.793,368.723,0,4,0
31dec2015,2015,754813,59,0,.966,-3.883,.182,.208,2.362,7.018,.16,37.665,.472,.052,4.849,.046,-.627,0,.076,.085,0,.509,0
31jan2016,2015,1018840,56,0,2433.039,1291.063,436.701,22.601,1147.457,3518.68,26.24,67.348,1178.98,0,534.703,333.675,35.576,0,0,28.057,0,80.7,0
31dec2015,2015,1363958,59,0,56.185,29.832,7.618,.576,28.31,76.45399999999999,3.5,9.497999999999999,25.466,6.847,18.665,8.054,3.52,1.025,.5,21.374,0,4.164,7.202
31jan2016,2015,850209,56,0,3775,2553,1285,11,4907,7412,67.56,136.977,2606,94,700,130,541,0,4,201,0,121,0
31jan2016,2015,1318008,56,0,414.695,296.957,98.29900000000001,0,533.121,804.183,18.11,25.708,198.897,7.606,69.142,0,28.785,0,.9,66.011,0,9.5,0
31dec2015,2015,1394156,58,0,166.118,16.6,1.934,4.211,145.854,172.485,2.25,26.299,18.374,.621,24.874,126.601,-16.192,0,0,50.098,0,8,0
31jan2016,2015,1319947,56,0,1369.109,904.924,484.236,.168,1778.302,2620.248,24.01,81.91800000000001,795.668,15.464,323.426,0,136.034,0,0,25.899,0,0,0
31jan2016,2015,1399935,56,-.636,193.577,126.392,31.541,.457,212.857,439.377,18.23,41.095,110.769,3.241,30.633,0,38.152,0,0,0,0,1.1,0
31dec2015,2015,1055454,59,0,279.079,81.60599999999999,76.199,17.584,370.723,610.253,80,1.586,167.081,58.37,49.884,148.849,-10.517,0,3.524,60.24,0,0,0
31dec2015,2015,800240,59,0,6442,1603,1698,93,10714,14485,5.64,548.92,4060,774,2743,1505,8,0,14,432,0,370,0
30sep2015,2015,779544,58,0,66.56699999999999,39.058,1.956,.238,121.622,145.863,22.85,3.418,17.762,3.221,17.633,5.524,5.39,0,.016,8.532999999999999,0,0,0
30sep2015,2015,1584509,58,0,10224.05,1883.359,575.263,290.874,12959.112,14329.135,29.64,239.917,2379.123,1444.574,2180.988,5293.717,235.946,3.3,133,5670.948,0,0,0
30apr2016,2015,890491,59,-3.84,2012.782,603.51,933.723,8.31,2836.547,4163.844,11.75,73.28700000000001,1178.39,49.232,1193.871,47.2,-24.446,0,1.012,522.18,0,53.569,0
31jan2016,2015,1211351,56,0,283.46,93.771,87.777,1.238,661.072,950.1079999999999,2.2,64.479,177.764,8.208,135.729,17.082,-10.069,0,0,14.879,0,35.181,0
31dec2015,2015,1316898,58,0,69.616,4.991,.8179999999999999,.22,121.808,161.676,13.49,15.991,44.013,16.932,55.635,0,9.417999999999999,0,.1,2.648,0,8.5,0
31jan2016,2015,912615,56,0,1833.301,1137.227,330.223,0,2104.351,3445.134,22.88,117.321,834.361,75.723,329.231,150,224.489,0,0,0,0,114.104,0
31dec2015,2015,1018724,59,0,28461.5,9786.4,4864,459,35928,45015,173.71,471,9829,2450,7364,9440.1,596,109.3,182,4521,27.303,639,4
31dec2015,2015,1265572,58,0,101.844,62.691,0,.18,119.811,143.023,15.86,11.272,13.364,0,18.83,0,-4.496,0,0,0,0,.744,0
31dec2015,2015,1289460,58,0,1032.706,669.662,15.633,2.659,1480.683,1807.368,35.77,70.09099999999999,133.813,45.421,256.642,25.694,96.89400000000001,0,1.376,121.398,0,11.7,0
31dec2015,2015,1415301,58,0,350.419,227.699,17.308,.192,252.3,331.612,16.02,23.313,40.761,0,47.387,4.5,15.998,0,.136,112.23,0,7.745,0
31dec2015,2015,1080029,59,0,20.306,8.541,3.547,.336,29.654,40.952,.225,22.097,6.416,1.967,3.347,9.506,-.396,0,.462,4.377,0,.152,0
31dec2015,2015,1013488,58,0,681.665,316.483,8.893000000000001,1.215,736.731,919.597,43.47,24.672,93.003,0,116.894,100.5,45.325,0,0,4.673,0,20.5,0
31dec2015,2015,1091171,59,0,157.414,18.456,46.376,0,383.853,480.057,37.13,11.575,139.148,3.339,134.576,.488,10.534,0,.022,.082,0,0,0
31jan2016,2015,884217,56,-144.574,2244.319,-100.086,1022.504,105.977,1866.744,3496.271,13.71,48.447,1259.92,63.89,536.327,1655.924,-356.273,0,14.4,297.096,0,204.985,0
31jan2016,2015,1483510,56,0,1178.644,617.953,255.35,6.182,1480.352,2350.129,16.96,80.914,513.419,22.13,307.403,69.59999999999999,116.513,0,.1,197.85,0,110.5,0
31jan2016,2015,701985,56,0,8493,-259,1122,334,6493,12154,96.15000000000001,290,4156,261,1875,5721,1253,0,0,1729,0,414,0
31dec2015,2015,1616707,59,0,694.581,242.545,19.9,0,1677.606,2249.885,47.62,84.31100000000001,492.323,9.906000000000001,397.026,0,-77.443,0,.891,3.702,0,278.224,0
31dec2015,2015,1058090,58,0,2725.066,2127.974,15.043,0,3326.936,4501.223,173.71,30.584,814.647,38.283,279.942,0,475.602,0,0,21.939,0,69.25700000000001,0
31dec2015,2015,1021270,58,0,57.825,22.061,2.07,1.027,89.426,114.226,6.94,6.958,17.197,4.677,14.522,15.15,-4.384,0,0,2.902,.668,2.5,0
31jan2016,2015,72333,56,0,7698,871,1945,153,8592,14437,49.1,173.5,3014,0,2911,2805,600,0,16,435,0,227,0
31dec2015,2015,1275158,58,0,239.961,93.77200000000001,10.494,1.832,377.449,455.451,9.69,27.715,25.401,0,32.914,67.732,-13.765,0,0,8.209,0,8,0
31jan2016,2015,39911,56,0,7473,2545,1873,82,9455,15797,24.72,397,3985,282,2535,1331,920,0,0,277,0,578,0
31jan2016,2015,1403568,59,0,2230.918,1442.886,761.793,0,2374.734,3924.116,173.71,63.54,1375.173,64.992,396.227,0,320.008,0,0,0,0,187.158,0
30sep2015,2015,1002590,59,0,707.032,289.886,55.671,15.877,1203.588,1674.291,8.49,57.282,309.311,89.23,278.512,100,37.556,20.7,13.5,318.362,0,14.5,2.5
30sep2015,2015,932628,59,0,4141.712,1164.216,93.934,162.842,1392.576,2885.322,41.53,92.89,366.361,199.067,546.294,2283.496,211.211,0,37.905,2390.401,0,0,0
31dec2015,2015,1130713,59,0,429.129,150.453,20.042,.421,1352.901,1657.838,12.28,25.234,248.463,16.128,258.771,15.082,2.446,15.776,1.581,30.043,0,115,.233
30jun2015,2015,1084869,59,0,501.946,208.449,93.163,5.753,622.995,1121.506,10.46,65.03100000000001,159.968,16.191,123.607,132.106,20.287,41.827,2.1,159.222,0,130.6,18.1
30sep2015,2015,932699,59,0,11.12,-.227,.541,.382,2.09,2.959,.29,55.287,2.578,.779,5.646,6.238,.474,0,.713,3.677,0,.128,0
31jan2016,2015,799288,59,-98.3,1288.526,384.509,329.203,24.826,767.189,1419.778,21.78,31.992,617.904,32.061,230.089,505.988,-19.548,0,.412,540,0,0,0
31mar2016,2015,1610250,56,0,539.326,161.49,176.335,11.568,379.989,569.02,9.4,26.35,203.219,4.131,152.299,202.264,9.868,10.188,2.536,257.956,0,22,10.744
31jan2016,2015,1419852,57,0,1665.908,511.482,161.19,40.147,1528.389,2546.904,36.5,35.295,283.067,51.956,277.247,682.2569999999999,64.52200000000001,.544,2.878,1041.67,0,210.6,.489
31dec2015,2015,1399520,58,0,56.046,20.286,1.152,.411,47.5,60.532,2.97,24.973,11.954,4.064,11.095,12.637,6.931,0,0,0,0,2.4,0
31jan2016,2015,1593936,59,0,2023.277,-969.064,1002.607,139.405,2829.675,4912.782,21.8,208.996,1499.713,0,904.85,2769.842,362.912,0,0,94.29000000000001,0,188.9,0
31mar2016,2015,1504461,59,-144.574,5560.155,1656.358,367.806,137.794,10832.337,11742.11,7.52,104.17,1028.48,536.639,706.0170000000001,2920.744,-198.929,0,98.68600000000001,2446.418,0,0,0
31jan2016,2015,1525769,58,0,1004.535,346.338,19.529,12.824,613.125,866.982,36.27,41.619,110.08,0,156.647,338.25,59.619,0,1.399,353.93,0,29.97,0
31dec2015,2015,1617227,58,0,156.193,97.619,2.198,1.158,177.441,217.914,10.92,15,18.979,.406,22.553,21.25,5.355,0,0,42.188,0,.076,0
31jan2016,2015,1318484,56,0,314.508,212.234,137.02,.242,416.779,683.7910000000001,20.66,14.875,227.128,0,95.658,0,15.527,0,0,0,0,2.6,0
31jan2016,2015,870826,59,0,265.763,76.979,65.84,2.72,452.978,693.312,1.22,57.17,199.049,114.949,115.349,72.68000000000001,-12.284,0,.062,13.023,0,3.3,0
31dec2015,2015,909724,59,0,64.56699999999999,50.972,33.585,.33,30.523,84.161,7.34,9.753,47.562,.553,8.334,3.863,6.402,0,.041,.98,0,4.826,0
31jan2016,2015,1223389,57,0,2025.3,538.2809999999999,201.969,63.766,810.42,1611.539,12.32,30.63,1163,743.931,146.125,1249.678,30.855,0,0,0,0,89.90000000000001,0
30sep2015,2015,17485,59,0,62.572,33.705,6.248,.063,31.531,81.602,2.35,53.573,29.581,10.333,16.473,1.998,7.308,0,.116,.304,0,11.157,0
30sep2015,2015,1005210,59,0,2485.73,898.3200000000001,47.686,77.634,1016.689,1416.979,32.87,60.531,273.413,59.929,210.346,1241.107,84.352,0,57.374,1395.218,0,0,0
31dec2015,2015,1381435,58,0,2.161,-.965,.038,.113,3.36,3.452,.1025,41.821,.399,0,2.062,0,-2.069,0,0,0,0,.03,0
31dec2016,2016,1289460,58,0,1179.971,750.226,16.088,1.555,1605.329,1990.714,48.24,70.62,200.259,56.127,279.527,52.548,115.598,0,1.205,120.193,0,13.3,0
31dec2016,2016,30697,58,0,3939.314,527.736,2.851,114.802,744.701,1435.418,13.52,246.574,452.532,73.093,230.081,2512.282,129.624,0,48.824,2063.941,0,41.064,0
31dec2016,2016,1378950,59,0,82.134,22.849,50.904,1.238,211.289,303.571,3.52,34.623,63.658,3.266,46.789,10.312,.731,0,.507,.969,0,22.616,0
31dec2016,2016,1076522,59,0,4.539,1.288,1.499,.014,4.7,16.789,.29,28.343,3.651,.506,2.311,0,-.996,0,.291,.872,.111,0,0
31dec2016,2016,1726173,58,0,1096.967,531.9400000000001,6.773,20.925,669.003,850.076,173.71,1.586,127.789,0,120.011,288.307,99.45099999999999,0,.571,66.054,0,0,0
31dec2016,2016,800240,59,0,5540,1852,1279,80,8142,11021,4.52,515.09,2973,415,2031,1185,529,0,10,396,0,272,0
31dec2016,2016,1575360,59,-84,962.314,427.727,24.996,9.714,679.593,1121.999,23.84,27.3,146.354,26.659,184.609,276.306,-83.191,0,61.05,736.263,0,173.7,0
31mar2017,2016,1551669,59,0,118.81,-115.52,23.793,18.779,59.048,89.056,.03,6.722,89.16800000000001,4.005,50.226,223.772,-19.549,0,6.032,26.225,0,.2,0
31dec2016,2016,1013488,58,0,708.879,274.897,9.907,1.93,801.413,993.052,39.3,22.332,77.07299999999999,0,125.698,148,45.557,0,0,4.673,0,18.9,0
28feb2017,2016,84129,59,0,11593.752,614.0700000000001,2837.211,432.186,24502.777,32845.073,6,1010.819,5065.288,1771.126,3005.248,7328.693,4.053,0,182,2551.274,0,289.871,0
31jan2017,2016,880460,59,0,310.3,60.425,196.654,7.143,247.533,468.865,1.95,15.494,240.319,25.572,59.555,126.603,-23.639,0,1.9,50.563,0,58.5,0
31dec2016,2016,1606366,58,0,471.305,265.182,2.112,3.383,286.621,380.123,12.3,38.474,35.885,0,45.318,104.461,18.339,0,.154,311.046,0,14.7,0
31dec2016,2016,909724,59,0,70.65300000000001,53.693,33.178,.155,29.487,82.92400000000001,8.1,9.266,53.314,.5610000000000001,8.246,7.445,6.402,0,.006,.977,0,4.759,0
31mar2017,2016,1610250,56,0,565.581,179.909,189.096,14.699,425.375,629.816,9.890000000000001,26.561,224.303,4.354,147.801,200.851,14.197,0,2.155,257.606,0,24.7,0
